id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;2;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;11;De 45 a 65 años;2;2
035;Avellaneda;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;11;1
014;Cruz Alta;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;18;4
999;desconocido;02;CABA;2024;Dengue;8;De 20 a 24 años;15;2
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;12;45
420;La Costa;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;2
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;11;19
999;desconocido;99;desconocida;2024;Dengue;7;De 15 a 19 años;15;689
021;Colón;14;Córdoba;2024;Dengue;9;De 25 a 34 años;7;9
001;COMUNA 1;02;CABA;2024;Dengue;9;De 25 a 34 años;7;76
140;San Justo;14;Córdoba;2024;Dengue;12;Mayores de 65 años;13;134
119;Yerba Buena;90;Tucumán;2024;Dengue;10;De 35 a 44 años;12;69
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;5;12
006;COMUNA 6;02;CABA;2024;Dengue;9;De 25 a 34 años;10;14
014;Capital;46;La Rioja;2024;Dengue;7;De 15 a 19 años;3;1
665;Ramallo;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;6
364;General Rodríguez;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;10;14
525;Marcos Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;7
084;Rivadavia;70;San Juan;2024;Dengue;11;De 45 a 65 años;13;3
756;San Isidro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;18;8
004;COMUNA 4;02;CABA;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;1
028;Capital;70;San Juan;2024;Dengue;10;De 35 a 44 años;17;6
063;Marcos Juárez;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;13;4
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;19;4
056;Leales;90;Tucumán;2024;Dengue;7;De 15 a 19 años;15;12
274;Florencio Varela;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;12;12
084;Capital;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;10;5
021;Castellanos;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;11;23
007;Ambato;10;Catamarca;2024;Dengue;12;Mayores de 65 años;15;1
042;General López;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;17;4
861;Vicente López;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;6;4
049;Capital;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;7;12
412;José C. Paz;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;18;19
112;Metán;66;Salta;2024;Dengue;12;Mayores de 65 años;8;11
028;Capital;54;Misiones;2024;Dengue;6;De 10 a 14 años;6;29
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;9;De 25 a 34 años;1;1
140;Rosario de la Frontera;66;Salta;2024;Dengue;4;De 2 a 4 años;17;6
098;Berisso;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;2
056;Leales;90;Tucumán;2024;Dengue;4;De 2 a 4 años;14;4
013;COMUNA 13;02;CABA;2024;Dengue;10;De 35 a 44 años;19;1
133;Quitilipi;22;Chaco;2024;Dengue;6;De 10 a 14 años;9;2
007;Almirante Brown;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;1
042;Eldorado;54;Misiones;2024;Dengue;12;Mayores de 65 años;3;6
021;Coronel Pringles;74;San Luis;2024;Dengue;11;De 45 a 65 años;14;1
007;Almirante Brown;22;Chaco;2024;Dengue;5;De 5 a 9 años;22;1
063;Fray Mamerto Esquiú;10;Catamarca;2024;Dengue;5;De 5 a 9 años;12;1
434;Lanús;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;4;3
112;O'Higgins;22;Chaco;2024;Dengue;9;De 25 a 34 años;8;1
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;9;8
049;General Obligado;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;22;1
077;Rawson;70;San Juan;2024;Dengue;6;De 10 a 14 años;18;5
049;Junín;74;San Luis;2024;Dengue;6;De 10 a 14 años;15;4
021;Colón;14;Córdoba;2024;Dengue;11;De 45 a 65 años;8;5
112;Valle Viejo;10;Catamarca;2024;Dengue;10;De 35 a 44 años;12;4
105;Tinogasta;10;Catamarca;2024;Dengue;7;De 15 a 19 años;13;1
539;Merlo;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;6;4
364;General Rodríguez;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;19;2
113;Villaguay;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;8;3
098;San Ignacio;54;Misiones;2024;Dengue;7;De 15 a 19 años;12;4
098;Tafí del Valle;90;Tucumán;2024;Dengue;10;De 35 a 44 años;16;2
049;Capital;10;Catamarca;2024;Dengue;6;De 10 a 14 años;3;2
648;Presidente Perón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;2
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;4;3
035;Patiño;34;Formosa;2024;Dengue;4;De 2 a 4 años;6;4
042;Eldorado;54;Misiones;2024;Dengue;8;De 20 a 24 años;13;1
014;Caseros;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;18;1
021;Capital;18;Corrientes;2024;Dengue;5;De 5 a 9 años;21;2
021;Andalgalá;10;Catamarca;2024;Dengue;9;De 25 a 34 años;15;5
014;Cruz Alta;90;Tucumán;2024;Dengue;4;De 2 a 4 años;19;11
042;Chimbas;70;San Juan;2024;Dengue;9;De 25 a 34 años;8;1
161;Robles;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;4;1
056;Pirané;34;Formosa;2024;Dengue;6;De 10 a 14 años;6;15
035;Garay;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;18;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;8;De 20 a 24 años;20;2
105;Tafí Viejo;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);19;1
161;Robles;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;15;5
063;General Güemes;22;Chaco;2024;Dengue;11;De 45 a 65 años;10;5
245;Ensenada;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;16;2
245;Ensenada;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;1
133;San Cosme;18;Corrientes;2024;Dengue;8;De 20 a 24 años;15;1
077;Rawson;70;San Juan;2024;Dengue;12;Mayores de 65 años;14;1
063;Iguazú;54;Misiones;2024;Dengue;12;Mayores de 65 años;7;7
270;Ezeiza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
028;Federación;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;10;1
035;Cerrillos;66;Salta;2024;Dengue;8;De 20 a 24 años;17;3
420;La Costa;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;5;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;1;1
861;Vicente López;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;15;2
056;Guaraní;54;Misiones;2024;Dengue;9;De 25 a 34 años;5;8
070;Leandro N. Alem;54;Misiones;2024;Dengue;11;De 45 a 65 años;15;1
105;Victoria;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;13;3
686;Rojas;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;14;1
021;Castellanos;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;8;2
056;Grl. José de San Martín;66;Salta;2024;Dengue;8;De 20 a 24 años;10;2
049;La Cocha;90;Tucumán;2024;Dengue;10;De 35 a 44 años;21;2
371;General San Martín;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;11;2
042;Magallanes;78;Santa Cruz;2024;Dengue;8;De 20 a 24 años;2;1
028;Capital;70;San Juan;2024;Dengue;7;De 15 a 19 años;13;2
007;Capital;50;Mendoza;2024;Dengue;8;De 20 a 24 años;12;2
351;General Pinto;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;15;1
588;9 de Julio;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;1
021;Candelaria;54;Misiones;2024;Dengue;4;De 2 a 4 años;12;1
049;Las Heras;50;Mendoza;2024;Dengue;12;Mayores de 65 años;10;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;10;De 35 a 44 años;18;1
105;Tinogasta;10;Catamarca;2024;Dengue;7;De 15 a 19 años;16;1
014;Bermejo;22;Chaco;2024;Dengue;4;De 2 a 4 años;18;1
098;Río Cuarto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;10;1
833;Tres Arroyos;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
602;Patagones;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;1
623;Pergamino;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;3
021;Chicligasta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;21;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;13;1
665;Ramallo;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;1;1
021;Escalante;26;Chubut;2024;Dengue;10;De 35 a 44 años;6;1
105;San Jerónimo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;6;2
021;Diamante;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;15;3
056;Grl. José de San Martín;66;Salta;2024;Dengue;6;De 10 a 14 años;19;2
182;Unión;14;Córdoba;2024;Dengue;9;De 25 a 34 años;1;2
015;Concordia;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;8;1
252;Escobar;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;1
154;San Miguel;18;Corrientes;2024;Dengue;7;De 15 a 19 años;9;1
035;Cerrillos;66;Salta;2024;Dengue;12;Mayores de 65 años;11;3
049;Pilcomayo;34;Formosa;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);5;1
039;2 de Abril;22;Chaco;2024;Dengue;12;Mayores de 65 años;5;1
497;Luján;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;2
434;Lanús;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);8;1
168;Salavina;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;8;1
070;Maipú;50;Mendoza;2024;Dengue;5;De 5 a 9 años;16;1
770;San Pedro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;8;1
035;Federal;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;16;1
070;Goya;18;Corrientes;2024;Dengue;7;De 15 a 19 años;13;1
665;Ramallo;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;15;1
126;25 de Mayo;70;San Juan;2024;Dengue;11;De 45 a 65 años;12;1
021;Andalgalá;10;Catamarca;2024;Dengue;7;De 15 a 19 años;13;1
140;San Justo;14;Córdoba;2024;Dengue;13;Sin Especificar;15;1
014;Cainguás;54;Misiones;2024;Dengue;5;De 5 a 9 años;17;1
077;Libertad;22;Chaco;2024;Dengue;3;De 13 a 24 meses;15;1
035;Avellaneda;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;21;1
091;Maipú;22;Chaco;2024;Dengue;6;De 10 a 14 años;12;1
049;General Güemes;66;Salta;2024;Dengue;5;De 5 a 9 años;19;1
274;Florencio Varela;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;21;1
063;Iguazú;54;Misiones;2024;Dengue;4;De 2 a 4 años;5;1
035;Concepción;54;Misiones;2024;Dengue;8;De 20 a 24 años;4;1
126;Campana;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;1
021;Colón;14;Córdoba;2024;Dengue;7;De 15 a 19 años;2;1
140;San Fernando;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);18;1
007;Capital;50;Mendoza;2024;Dengue;11;De 45 a 65 años;1;1
126;Orán;66;Salta;2024;Dengue;10;De 35 a 44 años;4;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;9;De 25 a 34 años;15;125
014;Formosa;34;Formosa;2024;Dengue;10;De 35 a 44 años;2;144
042;Pilagás;34;Formosa;2024;Dengue;8;De 20 a 24 años;3;4
140;San Justo;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;180
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;81
609;Pehuajó;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;15;2
140;Rosario de la Frontera;66;Salta;2024;Dengue;9;De 25 a 34 años;15;62
427;La Matanza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;51
028;Matacos;34;Formosa;2024;Dengue;8;De 20 a 24 años;20;1
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;13;65
077;Río Chico;90;Tucumán;2024;Dengue;8;De 20 a 24 años;18;18
999;desconocido;22;Chaco;2024;Dengue;11;De 45 a 65 años;2;1
091;San Cristóbal;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;16;28
756;San Isidro;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;18
028;Almirante Brown;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;3;2
049;Ischilín;14;Córdoba;2024;Dengue;12;Mayores de 65 años;15;10
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;17;18
021;Laishi;34;Formosa;2024;Dengue;12;Mayores de 65 años;7;2
035;General Pedernera;74;San Luis;2024;Dengue;3;De 13 a 24 meses;12;1
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;6;De 10 a 14 años;10;2
028;Cruz del Eje;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);18;1
056;General Donovan;22;Chaco;2024;Dengue;11;De 45 a 65 años;22;2
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;10;De 35 a 44 años;16;2
042;Empedrado;18;Corrientes;2024;Dengue;12;Mayores de 65 años;1;1
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;11;De 45 a 65 años;8;2
882;Zárate;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;5
063;General Güemes;22;Chaco;2024;Dengue;10;De 35 a 44 años;19;1
028;Capital;70;San Juan;2024;Dengue;4;De 2 a 4 años;13;1
002;COMUNA 2;02;CABA;2024;Dengue;11;De 45 a 65 años;5;1
469;Lincoln;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;1
014;Cushamen;26;Chubut;2024;Dengue;7;De 15 a 19 años;13;1
049;Capital;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;9;73
042;Eldorado;54;Misiones;2024;Dengue;8;De 20 a 24 años;8;28
084;Rosario;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;10;273
005;COMUNA 5;02;CABA;2024;Dengue;11;De 45 a 65 años;13;28
084;Montecarlo;54;Misiones;2024;Dengue;5;De 5 a 9 años;8;5
036;12 de Octubre;22;Chaco;2024;Dengue;9;De 25 a 34 años;4;48
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;7;32
035;Ledesma;38;Jujuy;2024;Dengue;5;De 5 a 9 años;15;3
105;San Jerónimo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;9;24
014;Formosa;34;Formosa;2024;Dengue;5;De 5 a 9 años;4;19
028;Guaymallén;50;Mendoza;2024;Dengue;9;De 25 a 34 años;11;37
469;Lincoln;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;11;2
035;Concepción;54;Misiones;2024;Dengue;6;De 10 a 14 años;7;2
035;Avellaneda;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;68
410;Ituzaingó;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;57
119;Río Segundo;14;Córdoba;2024;Dengue;9;De 25 a 34 años;10;34
084;Montecarlo;54;Misiones;2024;Dengue;7;De 15 a 19 años;9;3
084;Paraná;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;15;83
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;16;1058
049;Capital;10;Catamarca;2024;Dengue;5;De 5 a 9 años;7;40
056;Leales;90;Tucumán;2024;Dengue;7;De 15 a 19 años;11;5
371;General San Martín;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;104
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;64
091;San Cristóbal;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;12;16
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;12;3
012;COMUNA 12;02;CABA;2024;Dengue;12;Mayores de 65 años;8;8
105;Tafí Viejo;90;Tucumán;2024;Dengue;12;Mayores de 65 años;19;9
077;9 de Julio;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;7;14
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;15;25
010;COMUNA 10;02;CABA;2024;Dengue;9;De 25 a 34 años;17;2
042;Eldorado;54;Misiones;2024;Dengue;7;De 15 a 19 años;13;7
008;Colón;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;16;3
035;General Pedernera;74;San Luis;2024;Dengue;7;De 15 a 19 años;12;26
364;General Rodríguez;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;43
035;Avellaneda;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;27
126;Orán;66;Salta;2024;Dengue;7;De 15 a 19 años;9;1
010;COMUNA 10;02;CABA;2024;Dengue;9;De 25 a 34 años;8;7
035;Banda;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;16;22
028;Almirante Brown;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;15;20
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;7;De 15 a 19 años;14;5
154;Sargento Cabral;22;Chaco;2024;Dengue;6;De 10 a 14 años;13;1
049;Las Heras;50;Mendoza;2024;Dengue;9;De 25 a 34 años;12;11
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;6;De 10 a 14 años;3;4
189;Silípica;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;11;1
077;Rawson;70;San Juan;2024;Dengue;6;De 10 a 14 años;12;2
364;General Rodríguez;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;6
070;Santa Bárbara;38;Jujuy;2024;Dengue;7;De 15 a 19 años;10;1
126;Orán;66;Salta;2024;Dengue;8;De 20 a 24 años;20;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;6;1
021;Castellanos;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;8;23
028;Capital;70;San Juan;2024;Dengue;6;De 10 a 14 años;15;5
007;Ayacucho;74;San Luis;2024;Dengue;5;De 5 a 9 años;15;4
182;Sarmiento;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;16;1
002;COMUNA 2;02;CABA;2024;Dengue;6;De 10 a 14 años;15;1
021;Candelaria;54;Misiones;2024;Dengue;9;De 25 a 34 años;12;2
126;1º de Mayo;22;Chaco;2024;Dengue;5;De 5 a 9 años;6;2
049;Las Heras;50;Mendoza;2024;Dengue;12;Mayores de 65 años;15;6
532;Mercedes;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;15;1
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;17;2
028;Avellaneda;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;17;1
140;Quebrachos;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;14;2
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;12;Mayores de 65 años;8;2
021;Comandante Fernández;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;5
648;Presidente Perón;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
133;Vera;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;15;1
410;Ituzaingó;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;6
098;Berisso;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;3
028;Cruz del Eje;14;Córdoba;2024;Dengue;9;De 25 a 34 años;18;2
070;Maipú;50;Mendoza;2024;Dengue;9;De 25 a 34 años;16;2
161;Tercero Arriba;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;4
658;Quilmes;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;5;6
133;San Cosme;18;Corrientes;2024;Dengue;12;Mayores de 65 años;6;2
112;O'Higgins;22;Chaco;2024;Dengue;7;De 15 a 19 años;14;1
497;Luján;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;15;2
105;9 de Julio;22;Chaco;2024;Dengue;3;De 13 a 24 meses;7;2
999;desconocido;14;Córdoba;2024;Dengue;10;De 35 a 44 años;17;1
182;Sarmiento;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;9;3
098;San Javier;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;2
091;Jiménez;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;21;1
070;Leandro N. Alem;54;Misiones;2024;Dengue;8;De 20 a 24 años;8;1
805;Tigre;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;8;1
189;Silípica;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;15;1
084;Rivadavia;70;San Juan;2024;Dengue;7;De 15 a 19 años;11;2
638;Pilar;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;6;3
161;Tapenagá;22;Chaco;2024;Dengue;4;De 2 a 4 años;5;2
049;General Manuel Belgrano;54;Misiones;2024;Dengue;7;De 15 a 19 años;9;1
014;El Carmen;38;Jujuy;2024;Dengue;11;De 45 a 65 años;4;1
098;San Javier;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;6;1
056;General Donovan;22;Chaco;2024;Dengue;12;Mayores de 65 años;8;3
042;Belgrano;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;12;1
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;2;1
532;Mercedes;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;1
161;Robles;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;1;1
098;San Ignacio;54;Misiones;2024;Dengue;8;De 20 a 24 años;1;3
028;Concepción;18;Corrientes;2024;Dengue;5;De 5 a 9 años;14;1
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;21;1
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;20;1
014;Añelo;58;Neuquén;2024;Dengue;10;De 35 a 44 años;16;1
021;Chicligasta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;9;6
161;Robles;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;4;6
105;Independencia;46;La Rioja;2024;Dengue;12;Mayores de 65 años;14;1
028;Capital;66;Salta;2024;Dengue;13;Sin Especificar;15;1
070;Pocito;70;San Juan;2024;Dengue;8;De 20 a 24 años;14;1
469;Lincoln;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;15;1
623;Pergamino;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;12;2
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;14;1
112;Bragado;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;2
999;desconocido;02;CABA;2024;Dengue;8;De 20 a 24 años;19;1
014;Capital;14;Córdoba;2024;Dengue;4;De 2 a 4 años;21;1
098;Río Cuarto;14;Córdoba;2024;Dengue;12;Mayores de 65 años;12;3
140;Rosario de la Frontera;66;Salta;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;2
098;Santa Rosa;10;Catamarca;2024;Dengue;11;De 45 a 65 años;20;1
805;Tigre;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;10;1
070;Figueroa;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;12;1
070;Iruya;66;Salta;2024;Dengue;10;De 35 a 44 años;12;1
133;Pellegrini;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;4;1
077;Río Chico;90;Tucumán;2024;Dengue;4;De 2 a 4 años;12;1
091;Oberá;54;Misiones;2024;Dengue;4;De 2 a 4 años;4;1
098;La Viña;66;Salta;2024;Dengue;12;Mayores de 65 años;16;1
119;25 de Mayo;54;Misiones;2024;Dengue;7;De 15 a 19 años;2;1
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;25;1
056;Copo;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;10;1
112;Bragado;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;1
063;Fray Mamerto Esquiú;10;Catamarca;2024;Dengue;7;De 15 a 19 años;14;1
056;Juárez Celman;14;Córdoba;2024;Dengue;8;De 20 a 24 años;19;1
105;Mercedes;18;Corrientes;2024;Dengue;10;De 35 a 44 años;18;6
760;San Miguel;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;19;4
728;San Andrés de Giles;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;2
042;Empedrado;18;Corrientes;2024;Dengue;4;De 2 a 4 años;7;1
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;10;28
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;11;7
805;Tigre;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;14;20
112;Metán;66;Salta;2024;Dengue;5;De 5 a 9 años;15;32
638;Pilar;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;10;2
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;16;9
021;Cafayate;66;Salta;2024;Dengue;12;Mayores de 65 años;8;5
042;Eldorado;54;Misiones;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);8;1
371;General San Martín;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;2;3
999;desconocido;99;desconocida;2024;Dengue;1;Neonato (hasta 28 dÍas);17;3
105;San Rafael;50;Mendoza;2024;Dengue;9;De 25 a 34 años;18;1
999;desconocido;99;desconocida;2024;Dengue;4;De 2 a 4 años;15;339
638;Pilar;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;51
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;6;De 10 a 14 años;15;11
001;COMUNA 1;02;CABA;2024;Dengue;12;Mayores de 65 años;8;68
049;Pilcomayo;34;Formosa;2024;Dengue;12;Mayores de 65 años;3;6
999;desconocido;99;desconocida;2024;Dengue;11;De 45 a 65 años;12;53
014;COMUNA 14;02;CABA;2024;Dengue;12;Mayores de 65 años;14;9
119;Moreno;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;7;3
049;General Obligado;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;17;4
084;Rosario;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;4;16
028;Cruz del Eje;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;13
140;San Justo;14;Córdoba;2024;Dengue;7;De 15 a 19 años;6;16
686;Rojas;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;12;1
112;Monte Caseros;18;Corrientes;2024;Dengue;11;De 45 a 65 años;2;2
007;Capital;50;Mendoza;2024;Dengue;12;Mayores de 65 años;9;1
056;La Capital;74;San Luis;2024;Dengue;10;De 35 a 44 años;4;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;11;1
049;La Cocha;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;16;2
